5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/natalie_macmaster_fiddles_in_reel_time
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/sergey_brin_and_larry_page_on_google
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/stew_says_black_men_ski
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_kelley_on_human_centered_design
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/stewart_brand_on_squatter_cities
"""
5.0,5.0,5.0,1.0,5.0,"""https://www.ted.com/talks/jeff_hawkins_on_how_brain_science_will_change_computing
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/tierney_thys_swims_with_the_giant_sunfish
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/john_doerr_sees_salvation_and_profit_in_greentech
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/ngozi_okonjo_iweala_on_doing_business_in_africa
"""
5.0,5.0,3.0,5.0,5.0,"""https://www.ted.com/talks/anand_agarawala_demos_his_bumptop_desktop
"""
5.0,5.0,1.0,5.0,5.0,"""https://www.ted.com/talks/bob_thurman_says_we_can_be_buddhas
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_rockwell_builds_at_ground_zero
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/thomas_barnett_draws_a_new_map_for_peace
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/stephen_lawler_tours_microsoft_virtual_earth
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty
"""
5.0,5.0,1.0,5.0,5.0,"""https://www.ted.com/talks/bill_stone_explores_the_earth_and_space
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/dan_dennett_on_dangerous_memes
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/alan_russell_on_regenerating_our_bodies
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/jonathan_harris_tells_the_web_s_secret_stories
"""
5.0,4.0,5.0,5.0,2.0,"""https://www.ted.com/talks/emily_oster_flips_our_thinking_on_aids_in_africa
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/will_wright_makes_toys_that_make_worlds
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/rives_on_4_a_m
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_bolinsky_animates_a_cell
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/allison_hunt_gets_a_new_hip
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/george_ayittey_on_cheetahs_vs_hippos
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/ngozi_okonjo_iweala_on_aid_versus_trade
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/william_kamkwamba_on_building_a_windmill
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/euvin_naidoo_on_investing_in_africa
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/patrick_awuah_on_educating_leaders
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/chris_abani_on_the_stories_of_africa
"""
1.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/jacqueline_novogratz_on_patient_capitalism
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/vusi_mahlasela_sings_thula_mama
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/jeff_skoll_makes_movies_that_make_change
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/dean_kamen_previews_a_new_prosthetic_arm
"""
4.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/erin_mckean_redefines_the_dictionary
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/andrew_mwenda_takes_a_new_look_at_africa
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/theo_jansen_creates_new_creatures
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/steven_pinker_on_language_and_thought
"""
5.0,5.0,4.0,5.0,5.0,"""https://www.ted.com/talks/steven_pinker_on_the_myth_of_violence
"""
5.0,5.0,1.0,5.0,5.0,"""https://www.ted.com/talks/deborah_scranton_on_her_war_tapes
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/zeresenay_alemseged_looks_for_humanity_s_roots
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/john_maeda_on_the_simple_life
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/paul_maccready_flies_on_solar_wings
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet
"""
5.0,5.0,3.0,3.0,5.0,"""https://www.ted.com/talks/hod_lipson_builds_self_aware_robots
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/maira_kalman_the_illustrated_woman
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones
"""
5.0,3.0,1.0,3.0,5.0,"""https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind
"""
5.0,1.0,5.0,5.0,2.0,"""https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics
"""
1.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness
"""
5.0,5.0,5.0,4.0,5.0,"""https://www.ted.com/talks/larry_lessig_says_the_law_is_strangling_creativity
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/paul_rothemund_casts_a_spell_with_dna
"""
3.0,1.0,2.0,1.0,2.0,"""https://www.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/juan_enriquez_wants_to_grow_energy
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/larry_brilliant_makes_the_case_for_optimism
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/robert_full_on_animal_movement
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/ron_eglash_on_african_fractals
"""
1.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/philippe_starck_thinks_deep_on_design
"""
3.0,4.0,2.0,5.0,5.0,"""https://www.ted.com/talks/murray_gell_mann_on_beauty_and_truth_in_physics
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/amory_lovins_on_winning_the_oil_endgame
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/arthur_benjamin_does_mathemagic
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/daniel_goleman_on_compassion
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/lakshmi_pratury_on_letter_writing
"""
5.0,5.0,5.0,5.0,3.0,"""https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/isabel_allende_tells_tales_of_passion
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/yossi_vardi_fights_local_warming
"""
5.0,5.0,5.0,3.0,5.0,"""https://www.ted.com/talks/deborah_gordon_digs_ants
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/j_j_abrams_mystery_box
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/david_gallo_shows_underwater_astonishments
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/paola_antonelli_treats_design_as_art
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/raul_midon_plays_all_the_answers_and_tembererana
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/bill_strickland_makes_change_with_a_slide_show
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/ben_dunlap_talks_about_a_passionate_life
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_pogue_on_the_music_wars
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/alison_jackson_looks_at_celebrity
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/chris_anderson_shares_his_vision_for_ted
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/robin_chase_on_zipcar_and_her_next_big_idea
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/jaime_lerner_sings_of_the_city
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/david_macaulay_s_rome_antics
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/michael_pollan_gives_a_plant_s_eye_view
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/howard_rheingold_on_collaboration
"""
5.0,5.0,4.0,5.0,5.0,"""https://www.ted.com/talks/pamelia_kurstin_plays_the_theremin
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/george_dyson_on_project_orion
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/moshe_safdie_on_building_uniqueness
"""
5.0,5.0,5.0,1.0,5.0,"""https://www.ted.com/talks/the_jill_and_julia_show
"""
5.0,1.0,5.0,5.0,5.0,"""https://www.ted.com/talks/the_raspyni_brothers_juggle_and_jest
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/joseph_lekuton_tells_a_parable_for_kenya
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/steve_jurvetson_on_model_rocketry
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/roy_gould_and_curtis_wong_preview_the_worldwide_telescope
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/alan_kay_shares_a_powerful_idea_about_ideas
"""
5.0,1.0,5.0,5.0,2.0,"""https://www.ted.com/talks/craig_venter_is_on_the_verge_of_creating_synthetic_life
"""
4.0,2.0,5.0,5.0,5.0,"""https://www.ted.com/talks/nicholas_negroponte_in_1984_makes_5_predictions
"""
5.0,5.0,5.0,1.0,5.0,"""https://www.ted.com/talks/frank_gehry_as_a_young_rebel
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/dave_eggers_makes_his_ted_prize_wish_once_upon_a_school
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/karen_armstrong_makes_her_ted_prize_wish_the_charter_for_compassion
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/neil_turok_makes_his_ted_prize_wish
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/norman_foster_s_green_agenda
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/christopher_decharms_scans_the_brain_in_real_time
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/clifford_stoll_on_everything
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/siegfried_woldhek_shows_how_he_found_the_true_face_of_leonardo
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_hoffman_shares_his_sputnik_mania
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/jakob_trollback_rethinks_the_music_video
"""
4.0,5.0,4.0,5.0,5.0,"""https://www.ted.com/talks/stephen_hawking_asks_big_questions_about_the_universe
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/al_gore_s_new_thinking_on_the_climate_crisis
"""
5.0,5.0,4.0,5.0,2.0,"""https://www.ted.com/talks/johnny_lee_demos_wii_remote_hacks
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/tod_machover_and_dan_ellsey_play_new_music
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/yochai_benkler_on_the_new_open_source_economics
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/ernest_madu_on_world_class_health_care
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/amy_tan_on_creativity
"""
5.0,3.0,4.0,5.0,2.0,"""https://www.ted.com/talks/brian_greene_on_string_theory
"""
5.0,4.0,5.0,5.0,5.0,"""https://www.ted.com/talks/brian_cox_on_cern_s_supercollider
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/they_might_be_giants_play_at_8_30_am
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/hector_ruiz_on_connecting_the_world
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/paul_stamets_on_6_ways_mushrooms_can_save_the_world
"""
5.0,4.0,5.0,5.0,2.0,"""https://www.ted.com/talks/paul_ewald_asks_can_we_domesticate_germs
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/michael_moschen_juggles_rhythm_and_motion
"""
5.0,5.0,5.0,3.0,2.0,"""https://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows
"""
5.0,4.0,5.0,1.0,5.0,"""https://www.ted.com/talks/alisa_miller_shares_the_news_about_the_news
"""
5.0,1.0,5.0,5.0,5.0,"""https://www.ted.com/talks/mark_bittman_on_what_s_wrong_with_what_we_eat
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/robert_ballard_on_exploring_the_oceans
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/arthur_ganson_makes_moving_sculpture
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/dr_seyi_oyesola_tours_a_hospital_in_nigeria
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/paul_collier_shares_4_ways_to_help_the_bottom_billion
"""
5.0,5.0,5.0,1.0,5.0,"""https://www.ted.com/talks/susan_blackmore_on_memes_and_temes
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/nathan_myhrvold_on_archeology_animal_photography_bbq
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/wade_davis_on_the_worldwide_web_of_belief_and_ritual
"""
4.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/murray_gell_mann_on_the_ancestor_of_language
"""
5.0,5.0,1.0,5.0,2.0,"""https://www.ted.com/talks/george_dyson_at_the_birth_of_the_computer
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/chris_jordan_pictures_some_shocking_stats
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/dean_ornish_says_your_genes_are_not_your_fate
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/robert_full_on_engineering_and_evolution
"""
1.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/steven_levitt_on_child_carseats
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/benjamin_zander_on_music_and_passion
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child_two_years_on
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/nellie_mckay_sings_clonie_1
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/peter_diamandis_on_stephen_hawking_in_zero_g
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/rick_smolan_tells_the_story_of_a_girl
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/raul_midon_plays_everybody_and_peace_on_earth
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/corneille_ewango_is_a_hero_of_the_congo_forest
"""
3.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/torsten_reil_studies_biology_to_make_animation
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/david_hoffman_on_losing_everything
"""
5.0,5.0,5.0,4.0,5.0,"""https://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration
"""
5.0,5.0,5.0,5.0,2.0,"""https://www.ted.com/talks/nellie_mckay_sings_feminists_and_if_i_had_you
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system
"""
5.0,5.0,5.0,5.0,5.0,"""https://www.ted.com/talks/helen_fisher_studies_the_brain_in_love
"""
